id	dedup_key	payload_json	cso_classification	created_at	title	ordering_agency	department	unit_task	production_date	disclosure_status	subject_category	content_summary	body_text	body_file_path	non_disclosure_reason	cso_sub_clause	performing_agency	start_date	end_date	source	doc_type	other_file_paths	table_of_contents
20067	moel::https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220700805	{"title":"고용창출장려금 고용안정장려금의 신청 및 지급에 관한 규정","ordering_agency":"고용노동부","department":"코로나19대응고용회복지원반","unit_task":null,"production_date":"2022-07-18","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"고용창출장려금 고용안정장려금의 신청 및 지급에 관한 규정(고용노동부 고시 제2022-65호, 2022.7.18 시행)","body_file_path":"moel/notification/20220700805_고용창출장려금 고용안정장려금의 신청 및 지급에 관한 규정 일부개정(안).hwp","table_of_contents":null,"other_file_paths":["moel/notification/20220700805_고용창출장려금 고용안정장려금의 신청 및 지급에 관한 규정 일부개정(전문).hwp"],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"moel","source_url":"https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220700805","doc_type":"notification","is_synthetic":false}	O	2026-07-14 02:00:15	고용창출장려금 고용안정장려금의 신청 및 지급에 관한 규정	고용노동부	코로나19대응고용회복지원반	NULL	2022-07-18	공개	NULL	NULL	고용창출장려금 고용안정장려금의 신청 및 지급에 관한 규정(고용노동부 고시 제2022-65호, 2022.7.18 시행)	moel/notification/20220700805_고용창출장려금 고용안정장려금의 신청 및 지급에 관한 규정 일부개정(안).hwp	NULL	NULL	NULL	NULL	NULL	moel	notification	moel/notification/20220700805_고용창출장려금 고용안정장려금의 신청 및 지급에 관한 규정 일부개정(전문).hwp	NULL
20066	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=528	{"title":"재활용환경성평가 수수료 고시","ordering_agency":"국립환경과학원","department":null,"unit_task":null,"production_date":"2021-12-31","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=528","doc_type":"notification","is_synthetic":false}	O	2026-07-14 02:00:14	재활용환경성평가 수수료 고시	국립환경과학원	NULL	NULL	2021-12-31	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
20065	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=529	{"title":"전원개발사업 실시계획 승인(울산 GPS 발전소 건설사업)","ordering_agency":"산업통상부","department":null,"unit_task":null,"production_date":"2021-12-31","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=529","doc_type":"notification","is_synthetic":false}	O	2026-07-14 02:00:13	전원개발사업 실시계획 승인(울산 GPS 발전소 건설사업)	산업통상부	NULL	NULL	2021-12-31	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
20064	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=530	{"title":"낙동강유역환경청 인사관리규정","ordering_agency":"낙동강유역환경청","department":null,"unit_task":null,"production_date":"2022-01-01","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=530","doc_type":"directive","is_synthetic":false}	O	2026-07-14 02:00:12	낙동강유역환경청 인사관리규정	낙동강유역환경청	NULL	NULL	2022-01-01	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	directive		NULL
20063	moel::https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220800012	{"title":"노동현안추진단 설치 및 운영에 관한 규정 제정","ordering_agency":"고용노동부","department":"혁신행정담당관","unit_task":null,"production_date":"2022-08-01","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"시행일은 2022. 8. 1. 입니다.","body_file_path":"moel/directive/20220800012_(붙임)노동현안추진단 설치 및 운영에 관한 규정(고용노동부 훈령)(제415호).hwp","table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"moel","source_url":"https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220800012","doc_type":"directive","is_synthetic":false}	O	2026-07-14 02:00:12	노동현안추진단 설치 및 운영에 관한 규정 제정	고용노동부	혁신행정담당관	NULL	2022-08-01	공개	NULL	NULL	시행일은 2022. 8. 1. 입니다.	moel/directive/20220800012_(붙임)노동현안추진단 설치 및 운영에 관한 규정(고용노동부 훈령)(제415호).hwp	NULL	NULL	NULL	NULL	NULL	moel	directive		NULL
20062	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=531	{"title":"환경부-해양수산부 정책협의회의 구성 및 운영에 관한 규정","ordering_agency":"해양수산부,기후에너지환경부","department":null,"unit_task":null,"production_date":"2022-01-06","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=531","doc_type":"directive","is_synthetic":false}	O	2026-07-14 02:00:11	환경부-해양수산부 정책협의회의 구성 및 운영에 관한 규정	해양수산부,기후에너지환경부	NULL	NULL	2022-01-06	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	directive		NULL
20061	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=532	{"title":"공공폐수처리시설 방류수 수질기준 지정·고시","ordering_agency":"기후에너지환경부","department":null,"unit_task":null,"production_date":"2022-01-07","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=532","doc_type":"notification","is_synthetic":false}	O	2026-07-14 02:00:11	공공폐수처리시설 방류수 수질기준 지정·고시	기후에너지환경부	NULL	NULL	2022-01-07	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
20060	moel::https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220800340	{"title":"2023년 적용 최저임금 고시","ordering_agency":"고용노동부","department":"근로기준정책과","unit_task":null,"production_date":"2022-08-05","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"「최저임금법」제10조제1항에 따라 2023년 1월 1일부터 2023년 12월 31일까지 적용되는 최저임금액을 붙임과 같이 고시합니다.","body_file_path":"moel/notification/20220800340_2023년 적용 최저임금 고시(고용노동부고시 제2022-67호).pdf","table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"moel","source_url":"https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220800340","doc_type":"notification","is_synthetic":false}	O	2026-07-14 02:00:11	2023년 적용 최저임금 고시	고용노동부	근로기준정책과	NULL	2022-08-05	공개	NULL	NULL	「최저임금법」제10조제1항에 따라 2023년 1월 1일부터 2023년 12월 31일까지 적용되는 최저임금액을 붙임과 같이 고시합니다.	moel/notification/20220800340_2023년 적용 최저임금 고시(고용노동부고시 제2022-67호).pdf	NULL	NULL	NULL	NULL	NULL	moel	notification		NULL
20059	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=533	{"title":"2021년 하반기 자동차연료 품질등급","ordering_agency":"수도권대기환경청","department":null,"unit_task":null,"production_date":"2022-01-10","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=533","doc_type":"notification","is_synthetic":false}	O	2026-07-14 02:00:10	2021년 하반기 자동차연료 품질등급	수도권대기환경청	NULL	NULL	2022-01-10	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	notification		NULL
20058	moel::https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220800351	{"title":"고용노동부와 그 소속기관 정원배정표","ordering_agency":"고용노동부","department":"혁신행정담당관","unit_task":null,"production_date":"2022-08-05","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"시행일은 2022.8.5.입니다.","body_file_path":"moel/directive/20220800351_(220805)고용노동부 공무원 정원배정표(훈령 제413호).hwp","table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"moel","source_url":"https://www.moel.go.kr/info/lawinfo/instruction/view.do?bbs_seq=20220800351","doc_type":"directive","is_synthetic":false}	O	2026-07-14 02:00:09	고용노동부와 그 소속기관 정원배정표	고용노동부	혁신행정담당관	NULL	2022-08-05	공개	NULL	NULL	시행일은 2022.8.5.입니다.	moel/directive/20220800351_(220805)고용노동부 공무원 정원배정표(훈령 제413호).hwp	NULL	NULL	NULL	NULL	NULL	moel	directive		NULL
20057	korea_kr::https://www.korea.kr/briefing/pressReleaseView.do?newsId=156769947	{"title":"시장상황점검회의 개최","ordering_agency":"재정경제부","department":null,"unit_task":null,"production_date":"2026-07-08","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":"구윤철 부총리 겸 재정경제부 장관은 '26.7.8.(수) 07:40, 서울정부청사에서 관계기관 합동 ｢시장상황점검회의｣를 개최*하여 최근 금융·외환시장 동향을 점검하고 대응방향을 논의하였다.  * 참석자: 한국은행 총재 신현송, 금융위원회 부위원장 권대영, 금융감독원 수석부원장 이세훈   ※ 자세한 내용은 첨부파일을 확인해주시기 바랍니다.문의. 재정경제부 경제정책국 자금시장정책과 김지민 (044-215-2751)","body_file_path":"korea_kr/press_release/156769947_1_260708 보도자료_시장상황점검회의_관계기관간 긴밀한 공조로 거시경제.시장안정 노력 강화.pdf","table_of_contents":null,"other_file_paths":["korea_kr/press_release/156769947_1_260708 보도자료_시장상황점검회의_관계기관간 긴밀한 공조로 거시경제.시장안정 노력 강화.hwp"],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"korea_kr","source_url":"https://www.korea.kr/briefing/pressReleaseView.do?newsId=156769947","doc_type":"press_release","is_synthetic":false}	O	2026-07-14 02:00:09	시장상황점검회의 개최	재정경제부	NULL	NULL	2026-07-08	공개	NULL	NULL	구윤철 부총리 겸 재정경제부 장관은 '26.7.8.(수) 07:40, 서울정부청사에서 관계기관 합동 ｢시장상황점검회의｣를 개최*하여 최근 금융·외환시장 동향을 점검하고 대응방향을 논의하였다.  * 참석자: 한국은행 총재 신현송, 금융위원회 부위원장 권대영, 금융감독원 수석부원장 이세훈   ※ 자세한 내용은 첨부파일을 확인해주시기 바랍니다.문의. 재정경제부 경제정책국 자금시장정책과 김지민 (044-215-2751)	korea_kr/press_release/156769947_1_260708 보도자료_시장상황점검회의_관계기관간 긴밀한 공조로 거시경제.시장안정 노력 강화.pdf	NULL	NULL	NULL	NULL	NULL	korea_kr	press_release	korea_kr/press_release/156769947_1_260708 보도자료_시장상황점검회의_관계기관간 긴밀한 공조로 거시경제.시장안정 노력 강화.hwp	NULL
20056	me::https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=534	{"title":"화학물질 종합정보시스템 협의체 운영규정","ordering_agency":"화학물질안전원","department":null,"unit_task":null,"production_date":"2022-01-12","disclosure_status":"공개","subject_category":null,"content_summary":null,"body_text":null,"body_file_path":null,"table_of_contents":null,"other_file_paths":[],"non_disclosure_reason":null,"cso_classification":"O","cso_sub_clause":null,"performing_agency":null,"start_date":null,"end_date":null,"source":"me","source_url":"https://me.go.kr/home/web/law/read.do?menuId=71&condition.typeCode=admrul&typeCode=admrul&lawSeq=534","doc_type":"regulation","is_synthetic":false}	O	2026-07-14 02:00:09	화학물질 종합정보시스템 협의체 운영규정	화학물질안전원	NULL	NULL	2022-01-12	공개	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	me	regulation		NULL
